-779.0966274725629;-779.0966274725629;-779.0966274725629;-861.4049808963632;-861.4049808963632;-873.2472772023284;-873.2472772023284;-873.2472772023284;-873.2472772023284;-873.2472772023284;-873.587551151695;-890.3556441904118;-890.3556441904118;-892.8448331086066;-893.423554785264;-893.423554785264;-893.423554785264;-893.423554785264;-893.423554785264;-893.423554785264;-893.5649683753393;-893.5649683753393;-894.4057095349505;-894.4057095349505;-894.4057095349505;-894.4057095349505;-894.4057095349505;-894.4057095349505;-894.4057095349505;-894.4409721248055;-894.5511077615336;-894.5511077615336;-894.5511077615336;-894.5511077615336;-894.5511077615336;-894.5511077615336;-894.5511077615336;-894.5511077615336;-894.5511077615336;-894.5663435436159;-894.5663435436159;-894.5663435436159;-894.5663435436159;-894.5742264321204;-894.5742264321204;-894.5742264321204;-894.5742264321204;-894.5759429520085;-894.5759429520085;-894.5759429520085;-894.5759429520085;-894.5759429520085;-894.5759429520085;-894.577150447908;-894.577150447908;-894.577150447908;-894.5788368878345;-894.5788368878345;-894.5788368878345;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788939159651;-894.5788950362196;-894.5788950362196;-894.5788950362196;-894.5788950362196;-894.5788950362196;-894.5788950362196;-894.5788950362196;-894.5788950362196;-894.5788950362196;-894.5788955135195;-894.5788955135195;-894.5789003183764;-894.5789003183764;-894.5789003183764;-894.5789003183764;-894.5789003183764;-894.5789003183764;-894.5789003183764;-894.5789003266366;-894.5789003266366;-894.5789003266366
-731.465161894716;-873.3601038739936;-873.3601038739936;-873.3601038739936;-878.609883780259;-878.609883780259;-882.4962106890373;-882.4962106890373;-882.4962106890373;-887.4699825974578;-887.4699825974578;-888.9417291652651;-888.9417291652651;-888.9417291652651;-888.9417291652651;-888.9417291652651;-888.9417291652651;-888.9417291652651;-888.9417291652651;-888.9417291652651;-931.6517688451745;-931.6517688451745;-931.6517688451745;-931.6517688451745;-956.4634461387186;-956.4634461387186;-956.4634461387186;-957.2697603076559;-959.6356668128859;-959.6356668128859;-959.6356668128859;-959.6356668128859;-959.6356668128859;-959.6356668128859;-959.6356668128859;-959.6394137666373;-959.6394137666373;-959.6394137666373;-959.6394137666373;-959.6394137666373;-959.6394137666373;-959.6394137666373;-959.6394137666373;-959.6394137666373;-959.6394137666373;-959.6403944246943;-959.6405825179406;-959.6405825179406;-959.6405825179406;-959.6405825179406;-959.6406585238415;-959.6406585238415;-959.6406585238415;-959.6406585238415;-959.6406585238415;-959.6406585238415;-959.6406585238415;-959.6406585238415;-959.6406585238415;-959.6406585238415;-959.6406617639897;-959.6406623579244;-959.6406623579244;-959.6406626426581;-959.6406626426581;-959.6406626426581;-959.6406626426581;-959.6406626797173;-959.6406627184429;-959.6406627194801;-959.6406627194801;-959.6406627208241;-959.6406627208241;-959.6406627208241;-959.6406627208282;-959.6406627208282;-959.6406627208282;-959.6406627208282;-959.6406627208282;-959.640662720836;-959.6406627208478;-959.6406627208503;-959.6406627208507;-959.6406627208507;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851;-959.640662720851
-672.6592672222806;-672.6592672222806;-724.0729868690908;-724.0729868690908;-752.837024249492;-785.0888763708222;-785.0888763708222;-785.0888763708222;-786.2510218285215;-786.2510218285215;-786.4256875522993;-786.4256875522993;-786.4256875522993;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4520597968542;-786.4749730039515;-786.4749730039515;-786.4749730039515;-786.4749730039515;-786.4901351244594;-786.4901351244594;-786.4901351244594;-786.4901351244594;-786.5151495418204;-786.5151495418204;-786.5151495418204;-786.5151495418204;-786.5151495418204;-786.5151495418204;-786.5151495418204;-786.5151495418204;-786.5151495418204;-786.5151495418204;-786.5241341980748;-786.5241341980748;-786.5241341980748;-786.5241341980748;-786.524787017444;-786.5256601029312;-786.5258835558368;-786.5259001663144;-786.5259001663144;-786.5259001663144;-786.5259001663144;-786.5259001663144;-786.5259001663144;-786.5259006934593;-786.5259029499284;-786.5259029499284;-786.5259046696758;-786.5259046696758;-786.5259046696758;-786.5259046696758;-786.5259046696758;-786.5259046696758;-786.5259046696758;-786.5259046696758;-786.5259046696758;-786.5259046696758;-786.5259046696758;-786.5259046696758;-786.5259462162612;-786.5259889713361;-786.525993905891;-786.525993905891;-786.525993905891;-786.525993905891;-786.525993905891;-786.525993905891;-786.525993905891;-786.5259939132256;-786.5259939132256;-786.5259939164412;-786.5259940488613;-786.5259940572373;-786.5259940572373;-786.5259940572373;-786.5259940572373;-786.525994064471;-786.525994064471;-786.5259940732896;-786.5259940732896
-855.7691955182186;-855.7691955182186;-855.7691955182186;-858.8046592998769;-858.8046592998769;-858.8046592998769;-858.8046592998769;-858.8046592998769;-894.2498905126668;-894.2498905126668;-894.2498905126668;-894.2498905126668;-894.2498905126668;-894.2498905126668;-894.2498905126668;-894.2498905126668;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5768037650985;-894.5774265262453;-894.5774265262453;-894.5774265262453;-894.5774265262453;-894.5774265262453;-894.5775272873325;-894.5786365553911;-894.5786365553911;-894.5786365553911;-894.5786365553911;-894.5786365553911;-894.5786365553911;-894.5786365553911;-894.5786365553911;-894.5786365553911;-894.5786365553911;-894.5786365553911;-894.578640405238;-894.578640405238;-894.5786524060193;-894.5786524060193;-894.5786524060193;-894.5786524060193;-894.5786524060193;-894.5786524060193;-894.5786524060193;-894.5788996932747;-894.5788996932747;-894.5788996932747;-894.5788996932747;-894.5788996932747;-894.5788996932747;-894.5788996932747;-894.5788998774797;-894.5788998774797;-894.5788998774797;-894.5788998774797;-894.5788998774797;-894.5788998774797;-894.5788998774797;-894.5788998774797;-894.5788998774797;-894.5788998774797;-894.5788999525349;-894.5788999525349;-894.5789000709835;-894.5789000709835;-894.5789000709835;-894.5789000709835;-894.5789002553397
-887.0236080319283;-888.8035890582942;-888.8035890582942;-888.8035890582942;-888.8035890582942;-888.8035890582942;-888.8975460814318;-888.8975460814318;-917.8746404744021;-926.6545255394344;-926.6545255394344;-926.6545255394344;-926.6545255394344;-937.0831878270732;-939.520084796399;-953.4246879021803;-955.8452937154159;-959.3218753413043;-959.3218753413043;-959.6244907231805;-959.6333208819713;-959.6333208819713;-959.6333208819713;-959.6333208819713;-959.6333208819713;-959.6403645369458;-959.6405514751434;-959.6405514751434;-959.6406598329797;-959.6406598329797;-959.6406598329797;-959.6406598329797;-959.6406598329797;-959.6406598329797;-959.6406598329797;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406619883633;-959.6406624802471;-959.6406624802471;-959.6406624802471;-959.6406624802471;-959.6406624802471;-959.6406624802471;-959.6406624802471;-959.6406624802471;-959.6406626507501;-959.6406626507501;-959.6406626507501;-959.6406626507501;-959.6406626507501;-959.6406626507501;-959.6406626507501;-959.6406626507501;-959.6406626507501;-959.6406626507501;-959.6406626507501;-959.6406626507501;-959.6406626507501;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627172378;-959.6406627181602;-959.6406627199963;-959.640662720466;-959.6406627206084;-959.6406627206578;-959.6406627206763
-676.2867508006677;-679.943959996477;-679.943959996477;-714.1030408425338;-714.1030408425338;-714.1030408425338;-714.1030408425338;-714.1030408425338;-714.1030408425338;-714.1681425997665;-714.1681425997665;-714.1681425997665;-715.4729299722057;-715.4729299722057;-715.763984807465;-715.763984807465;-715.763984807465;-715.763984807465;-716.2252178080685;-716.2252178080685;-716.2252178080685;-716.2252178080685;-716.2252178080685;-716.2252178080685;-716.4338540555493;-716.4338540555493;-716.4338540555493;-716.4338540555493;-716.4338540555493;-716.4338540555493;-716.4338540555493;-716.4338540555493;-716.4338540555493;-716.4338540555493;-716.6517501662929;-716.6517501662929;-716.6517501662929;-716.6517501662929;-716.6517501662929;-716.6517501662929;-716.6517501662929;-716.6517501662929;-716.6517501662929;-716.6561422849801;-716.6561422849801;-716.6561422849801;-716.6561422849801;-716.6561422849801;-716.6561422849801;-716.6561422849801;-716.6611594546977;-716.6611594546977;-716.671279724113;-716.671279724113;-716.671279724113;-716.671279724113;-716.671279724113;-716.671279724113;-716.6713738558236;-716.6713738558236;-716.671378093685;-716.671378093685;-716.6714474863693;-716.6714555426656;-716.6714555426656;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-716.6714759604293;-717.9692527955366;-717.9692527955366;-717.9692527955366;-717.9692527955366;-717.9692527955366;-717.9692527955366;-717.9692527955366;-717.9692527955366;-717.9692527955366;-717.9692527955366;-717.9692527955366;-717.9692527955366;-718.0159741378075;-718.0159741378075;-718.1103161627489;-718.1103161627489
-795.3401890711642;-795.3401890711642;-816.9448941185203;-830.7329688409686;-880.2498006542401;-880.2498006542401;-880.2498006542401;-880.2498006542401;-887.0791765139122;-887.0791765139122;-893.195929684189;-893.195929684189;-893.237186718216;-893.237186718216;-894.0260431882389;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.4519309035054;-894.5642487219353;-894.5642487219353;-894.5642487219353;-894.5642487219353;-894.5642487219353;-894.5642487219353;-894.5642487219353;-894.5642487219353;-894.5642487219353;-894.5642487219353;-894.5642487219353;-894.5642487219353;-894.5643534642852;-894.5643534642852;-894.5643534642852;-894.5643534642852;-894.5643534642852;-894.574844292563;-894.574844292563;-894.5771163299837;-894.5771163299837;-894.5771163299837;-894.5787084336588;-894.5787084336588;-894.5787084336588;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788051058655;-894.5788797049414;-894.5788797049414;-894.5788797049414;-894.5788797049414;-894.5788909212807;-894.5788909212807;-894.5788909212807;-894.5788909212807;-894.5788909212807;-894.5788909212807;-894.5788909212807;-894.5788957153252;-894.5788957153252;-894.5788957153252;-894.5788957153252;-894.5788957153252;-894.5788957153252;-894.5788957153252;-894.5788968214238;-894.5788968214238;-894.5788968214238;-894.5789000574551;-894.5789001325895;-894.5789001325895;-894.5789001325895;-894.5789001325895;-894.5789001325895;-894.5789001325895
-694.2359651405353;-694.2359651405353;-694.2359651405353;-708.9843379518966;-708.9843379518966;-708.9843379518966;-708.9843379518966;-708.9843379518966;-709.833298555393;-709.833298555393;-713.7270020938797;-713.7270020938797;-713.7270020938797;-713.9882009666014;-713.9882009666014;-715.6802453620892;-715.6802453620892;-715.6802453620892;-715.6802453620892;-715.6802453620892;-715.6802453620892;-715.6802453620892;-715.6802453620892;-715.6802453620892;-715.6802453620892;-715.6802453620892;-715.6802453620892;-715.6802453620892;-715.9254618807429;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.4848441948009;-716.5169639217631;-716.5169639217631;-716.5169639217631;-716.5169639217631;-716.5169639217631;-716.5169639217631;-716.5169639217631;-716.5347950836449;-716.5347950836449;-716.5347950836449;-716.6546096140829;-716.6583361239664;-716.6583361239664;-716.6583361239664;-716.6704728569788;-716.6704728569788;-716.6704728569788;-716.6709851147668;-716.671233099045;-716.671233099045;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713449205025;-716.6713484460656;-716.6713484460656;-716.6713484460656;-716.6713484460656;-716.6713484460656;-716.6713484460656;-716.6713708082901;-716.6713708082901;-716.6714031366005;-716.6714296615467;-716.6714646133732;-716.671480711111;-716.6714932114289;-716.671498530925;-716.6714992445084;-716.6714995298116;-716.6714995298116
-839.0847963843761;-839.0847963843761;-884.4491106098978;-884.4491106098978;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-893.8196796673055;-894.2275872414082;-894.2275872414082;-894.2275872414082;-894.2275872414082;-894.2275872414082;-894.2275872414082;-894.3550777263038;-894.3550777263038;-894.3550777263038;-894.3550777263038;-894.3550777263038;-894.3550777263038;-894.3550777263038;-894.3550777263038;-894.3550777263038;-894.3550777263038;-894.3550777263038;-894.409368766181;-894.409368766181;-894.4643195190326;-894.4643195190326;-894.5757757241611;-894.5757757241611;-894.5757757241611;-894.5757757241611;-894.5757757241611;-894.5757757241611;-894.5757757241611;-894.5757757241611;-894.5757757241611;-894.5757757241611;-894.5757757241611;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5785262660429;-894.5788206052544;-894.5788206052544;-894.5788206052544;-894.5788362995636;-894.578886900932;-894.578886900932;-894.578886900932;-894.578886900932;-894.578886900932;-894.5788900946139;-894.5788905766469;-894.5788905766469;-894.5788908479735;-894.5788908479735;-894.5788908479735;-894.5788908479735;-894.5788908479735;-894.5788908572388;-894.578896033785;-894.5788992707003;-894.5789003460231;-894.5789003460231;-894.5789003460231;-894.5789003460231;-894.5789003460231;-894.5789003460231;-894.5789003460231;-894.5789003460231
-686.7559172775344;-825.6231659689083;-825.6231659689083;-875.3808469338896;-875.3808469338896;-875.3808469338896;-885.686640149121;-885.686640149121;-888.1871679658032;-888.1871679658032;-888.1871679658032;-888.7800625398337;-888.7800625398337;-888.7800625398337;-888.7800625398337;-888.7800625398337;-888.8819910731811;-888.8819910731811;-888.8819910731811;-888.8867816647805;-888.8867816647805;-888.9270740357942;-888.9270740357942;-888.9270740357942;-888.9270740357942;-888.9270740357942;-888.9270740357942;-888.9270740357942;-888.9270740357942;-888.9270740357942;-888.9270740357942;-888.9270740357942;-888.9430116673129;-888.9430116673129;-888.946978409498;-888.946978409498;-888.946978409498;-888.946978409498;-888.946978409498;-888.946978409498;-888.946978409498;-888.946978409498;-888.9483627800844;-888.9483627800844;-888.9488614321044;-888.9488614321044;-888.9488614321044;-888.9488614321044;-888.9488614321044;-888.9488614321044;-888.9488614321044;-888.9488614321044;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491096698498;-888.9491153901207;-888.9491207713372;-888.9491207713372;-888.9491207713372;-888.9491207713372;-888.9491207713372;-888.9491207773083;-888.9491208941048;-888.9491208941048;-888.9491208941048;-888.9491208941048;-888.9491208941048;-888.9491208941048;-888.9491208941048;-888.9491208941048;-888.9491208941048;-888.9491208941048;-888.9491251261293;-888.9491251261293;-888.9491251261293;-888.9491251261293;-888.9491251261293;-888.9491251261293;-888.9491251261293;-888.9491251261293;-888.9491251261293;-888.9491251261293;-888.9491251261293;-925.9944868589229
