-907.6013856429106;-907.6013856429106;-927.7936460999495;-935.0511469731216;-935.0511469731216;-935.0511469731216;-935.0511469731216;-951.8593837087149;-951.8593837087149;-951.8593837087149;-951.8593837087149;-958.3367439397207;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.6404999113712;-959.640654884611;-959.640654884611;-959.640654884611;-959.6406612552998;-959.6406612552998;-959.6406612552998;-959.6406612552998;-959.6406613884046;-959.6406624722907;-959.6406626870703;-959.6406627195651;-959.6406627198143;-959.6406627198143;-959.6406627203089;-959.6406627203089;-959.6406627203089
-886.0433453612823;-886.0433453612823;-888.646126066476;-888.646126066476;-888.646126066476;-888.646126066476;-888.646126066476;-888.646126066476;-888.646126066476;-888.646126066476;-888.646126066476;-888.646126066476;-888.646126066476;-888.646126066476;-888.8173518208124;-888.9330015692326;-888.9330015692326;-888.9330015692326;-888.9330015692326;-888.9330015692326;-888.9330015692326;-888.9330015692326;-888.9330015692326;-888.9375781273066;-888.9375781273066;-888.9375781273066;-888.9375781273066;-888.9375781273066;-888.9375781273066;-888.9375781273066;-888.9375781273066;-888.9375781273066;-888.9412098315152;-888.9412098315152;-888.9412098315152;-888.9430340010531;-888.9430340010531;-888.9430340010531;-888.9455187799808;-888.9455187799808;-888.9474342298965;-888.9474342298965;-888.9474342298965;-888.9474342298965;-888.9489923153922;-888.9489923153922;-888.9489923153922;-888.9489923153922;-888.9489923153922;-888.9490773191809
-835.633455318292;-835.633455318292;-835.633455318292;-894.6688404597544;-933.8061734317862;-933.8061734317862;-933.8061734317862;-933.8061734317862;-946.1669517561122;-946.1669517561122;-946.1669517561122;-946.1669517561122;-950.1060977722304;-959.3680500409113;-959.3680500409113;-959.5782704386942;-959.6293416755213;-959.6293416755213;-959.6368263907518;-959.6368263907518;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6405721652238;-959.6406376776763;-959.6406376776763;-959.6406376776763;-959.6406376776763;-959.6406376776763;-959.6406376776763;-959.6406376776763;-959.6406626983289;-959.6406626983289;-959.6406626983289;-959.6406626983289;-959.6406626983289
-900.423357172985;-900.423357172985;-900.423357172985;-912.9808150971289;-929.4984268766135;-929.4984268766135;-929.4984268766135;-931.5176751121166;-931.5176751121166;-933.4779959245122;-933.4779959245122;-933.4779959245122;-933.4779959245122;-933.4779959245122;-936.8475919308263;-953.1197656474048;-953.1197656474048;-953.1197656474048;-953.1197656474048;-953.5060150100874;-953.5060150100874;-958.3026458774168;-959.6276547179796;-959.6282834664664;-959.6282834664664;-959.6372260999867;-959.6372260999867;-959.6372260999867;-959.6372260999867;-959.639085314577;-959.639085314577;-959.639085314577;-959.6406602088334;-959.6406602088334;-959.6406602088334;-959.6406602088334;-959.6406602088334;-959.6406602088334;-959.6406603496541;-959.6406603496541;-959.6406603496541;-959.6406603496541;-959.6406603496541;-959.6406603496541;-959.6406603496541;-959.6406603496541;-959.6406603496541;-959.6406603496541;-959.6406624617398;-959.6406624617398
-801.8441085399772;-869.3948000093546;-909.324545635349;-909.324545635349;-909.324545635349;-928.0053302727811;-928.0053302727811;-928.0053302727811;-942.4417659865719;-942.4417659865719;-949.7945581697222;-949.7945581697222;-956.7750970176405;-956.7750970176405;-956.7750970176405;-958.9164444028663;-958.9164444028663;-958.9164444028663;-959.6229882607201;-959.6229882607201;-959.6229882607201;-959.6229882607201;-959.6229882607201;-959.6406082894554;-959.6406082894554;-959.6406082894554;-959.6406082894554;-959.6406082894554;-959.6406082894554;-959.6406082894554;-959.6406082894554;-959.640616520124;-959.640616520124;-959.6406356822199;-959.6406356822199;-959.6406356822199;-959.640638009133;-959.640638009133;-959.640638009133;-959.6406532298879;-959.6406532298879;-959.6406626249584;-959.6406626249584;-959.6406626249584;-959.6406626249584;-959.6406626249584;-959.6406626249584;-959.6406626249584;-959.6406626249584;-959.6406626249584
-712.3386778847216;-712.3386778847216;-712.3386778847216;-712.3386778847216;-712.3386778847216;-712.3386778847216;-717.4724564338007;-717.4724564338007;-717.4724564338007;-717.4724564338007;-717.4724564338007;-717.4724564338007;-717.4724564338007;-717.8737914792084;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1011559413485;-718.1305270015338;-718.1305270015338;-718.1305270015338;-718.1640987463231;-718.1640987463231;-718.1640987463231;-718.1640987463231;-718.1640987463231;-718.1640987463231;-718.1640987463231;-718.1661622411997;-718.1661622411997;-718.1661622411997;-718.1674157651926;-718.1674157651926;-718.1674157651926;-718.1674157651926;-718.1674157651926;-718.1674157651926;-718.1674157651926
-837.0979635530496;-851.266863365574;-911.1500008607973;-927.4783021741544;-927.4783021741544;-927.4783021741544;-927.4783021741544;-927.4783021741544;-927.4783021741544;-927.8232633219964;-927.8232633219964;-927.8232633219964;-933.2632045711772;-933.2632045711772;-933.2632045711772;-933.2632045711772;-933.2632045711772;-933.2632045711772;-935.1141603243107;-935.1141603243107;-935.22007445452;-935.22007445452;-935.22007445452;-935.22007445452;-935.22007445452;-954.5812716367396;-954.5812716367396;-954.5812716367396;-954.5812716367396;-954.9208761918442;-954.9208761918442;-959.3059453003477;-959.3059453003477;-959.3059453003477;-959.5210846860149;-959.5210846860149;-959.6117724307887;-959.6316619878295;-959.6316619878295;-959.6406168221849;-959.6406168221849;-959.6406168221849;-959.6406168221849;-959.6406168221849;-959.6406168221849;-959.6406168221849;-959.6406168221849;-959.6406168221849;-959.6406168221849;-959.6406168221849
-706.0556785318449;-706.0556785318449;-706.0556785318449;-706.0556785318449;-719.2991699850545;-719.2991699850545;-747.43557482407;-747.43557482407;-751.7589889763326;-751.7589889763326;-751.7589889763326;-751.7589889763326;-752.5659579867245;-752.5659579867245;-759.1207715782059;-759.1207715782059;-776.0215197676596;-779.6540305631299;-786.2547800637099;-786.2547800637099;-786.2547800637099;-786.2547800637099;-786.2547800637099;-786.2547800637099;-786.2547800637099;-786.2547800637099;-786.3852668261661;-786.3852668261661;-786.3852668261661;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5254340318572;-786.5256170838206;-786.5257398333763;-786.5259796404694;-786.5259796404694
-847.123190877059;-847.123190877059;-847.123190877059;-861.5872590842644;-861.5872590842644;-880.0438243453877;-893.4160575450503;-893.4160575450503;-893.4160575450503;-893.4160575450503;-894.0805019427361;-894.0805019427361;-894.5576170228186;-894.5576170228186;-894.5576170228186;-894.5576170228186;-894.5576170228186;-894.5593100530477;-894.5593100530477;-894.5593100530477;-894.5593100530477;-894.5593100530477;-894.5593100530477;-894.5593100530477;-894.5593100530477;-894.5593100530477;-894.5593100530477;-894.5593100530477;-894.5593100530477;-894.5593100530477;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5717097873073;-894.5718479634586;-894.5741281537229;-894.5741281537229;-894.578537481038;-894.5788365301903;-894.5788424223135
-923.5222464549053;-923.5222464549053;-941.1315278019125;-947.2689061896581;-952.3160941913751;-952.3160941913751;-952.3160941913751;-952.3160941913751;-952.3160941913751;-952.7447725431629;-952.7447725431629;-958.7517777376836;-959.2869610810159;-959.2869610810159;-959.6271873052608;-959.6271873052608;-959.6271873052608;-959.6271873052608;-959.6271873052608;-959.6271873052608;-959.6271873052608;-959.6398060368392;-959.6398060368392;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406375721718;-959.6406544655729;-959.6406544655729;-959.6406544655729;-959.6406544655729;-959.6406544655729;-959.6406544655729;-959.6406589584146;-959.6406589584146;-959.6406589584146;-959.6406627203579;-959.6406627203579;-959.6406627203579;-959.6406627203579
